record_id,report_id,question_ids,screening_stage,reviewer_id,decision,primary_reason_code,secondary_reason_notes,evidence_layer_candidate,ai_priority_score,ai_recommendation,ai_run_id,reviewed_at,adjudication_status,final_decision,final_reason_code,adjudicator_id,notes
REC-PUBMED-33587483,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33587284,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33586465,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33585495,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33582861,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33578352,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33573188,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33570633,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33569503,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33567467,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33564743,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33564401,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33555916,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33552723,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33546442,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33543854,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33543639,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33543516,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33540176,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33539283,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33538623,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33537547,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33537541,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33535377,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33533929,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33533555,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33532693,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33532155,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33530544,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33526502,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33526452,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33517730,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33517553,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33517536,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33516717,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33516411,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33513644,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33509604,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33509064,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33508338,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33506483,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33502773,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33501722,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33491506,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33485122,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33480813,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33480405,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33474902,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33472782,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33470938,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33470571,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33464938,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33462950,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33461308,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33461208,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33459792,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33457143,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33454696,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33448547,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33447527,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33441477,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33440670,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33440173,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33432890,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33430922,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33430632,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33429124,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33428092,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33425559,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33425390,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33423512,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33420738,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33416918,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33413835,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33413599,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33412904,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33412613,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33411231,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33406996,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33403486,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33401531,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33400827,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33399707,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33399700,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33398361,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33393861,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33391859,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33388184,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33386604,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33386242,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33381777,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33380946,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33380943,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33380942,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33379379,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33376941,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33375495,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33374341,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33373024,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33370969,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33370222,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33369919,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33368113,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33368112,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33362699,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33361315,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33359200,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33358653,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33355273,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33354748,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33352771,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33351537,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33351120,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33348392,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33346950,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33338644,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33337539,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33332303,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33331173,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33329805,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33327796,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33326304,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33325604,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33324333,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33321486,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33315494,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33314621,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33313467,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33313466,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33313122,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33313009,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33312036,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33310887,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33310644,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33308867,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33308848,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33308246,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33305813,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33305786,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33305224,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33296688,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33295728,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33294920,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33294240,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
REC-PUBMED-33294148,,A1,title_abstract,,,,,,,,,,not_started,,,,awaiting independent human primary screening
