report_id,record_id,study_id,report_type,linkage_evidence,status
RPT-PUBMED-34635480,REC-PUBMED-34635480,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34635526,REC-PUBMED-34635526,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34637052,REC-PUBMED-34637052,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34637114,REC-PUBMED-34637114,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34638134,REC-PUBMED-34638134,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34640554,REC-PUBMED-34640554,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34640629,REC-PUBMED-34640629,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34641870,REC-PUBMED-34641870,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34643934,REC-PUBMED-34643934,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34645389,REC-PUBMED-34645389,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34645642,REC-PUBMED-34645642,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34645643,REC-PUBMED-34645643,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34649727,REC-PUBMED-34649727,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34650114,REC-PUBMED-34650114,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34650373,REC-PUBMED-34650373,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34650936,REC-PUBMED-34650936,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34652485,REC-PUBMED-34652485,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34652572,REC-PUBMED-34652572,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34652608,REC-PUBMED-34652608,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34654442,REC-PUBMED-34654442,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34656296,REC-PUBMED-34656296,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34657532,REC-PUBMED-34657532,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34662328,REC-PUBMED-34662328,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34662916,REC-PUBMED-34662916,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34662918,REC-PUBMED-34662918,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34664401,REC-PUBMED-34664401,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34665284,REC-PUBMED-34665284,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34666314,REC-PUBMED-34666314,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34666334,REC-PUBMED-34666334,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34666811,REC-PUBMED-34666811,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34667256,REC-PUBMED-34667256,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34667316,REC-PUBMED-34667316,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34667920,REC-PUBMED-34667920,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34669102,REC-PUBMED-34669102,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34669929,REC-PUBMED-34669929,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34669950,REC-PUBMED-34669950,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34671671,REC-PUBMED-34671671,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34671819,REC-PUBMED-34671819,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34671967,REC-PUBMED-34671967,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34676063,REC-PUBMED-34676063,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34677571,REC-PUBMED-34677571,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34680252,REC-PUBMED-34680252,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34680932,REC-PUBMED-34680932,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34682739,REC-PUBMED-34682739,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34683155,REC-PUBMED-34683155,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34684165,REC-PUBMED-34684165,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34684395,REC-PUBMED-34684395,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34684491,REC-PUBMED-34684491,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34688480,REC-PUBMED-34688480,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34692356,REC-PUBMED-34692356,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34692393,REC-PUBMED-34692393,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34693265,REC-PUBMED-34693265,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34698469,REC-PUBMED-34698469,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34699268,REC-PUBMED-34699268,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34703961,REC-PUBMED-34703961,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34708314,REC-PUBMED-34708314,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34710386,REC-PUBMED-34710386,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34711410,REC-PUBMED-34711410,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34712049,REC-PUBMED-34712049,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34712338,REC-PUBMED-34712338,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34712941,REC-PUBMED-34712941,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34714962,REC-PUBMED-34714962,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34718756,REC-PUBMED-34718756,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34719795,REC-PUBMED-34719795,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34721296,REC-PUBMED-34721296,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34722686,REC-PUBMED-34722686,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34724841,REC-PUBMED-34724841,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34725619,REC-PUBMED-34725619,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34729079,REC-PUBMED-34729079,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34730205,REC-PUBMED-34730205,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34733522,REC-PUBMED-34733522,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34735369,REC-PUBMED-34735369,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34736428,REC-PUBMED-34736428,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34737236,REC-PUBMED-34737236,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34738217,REC-PUBMED-34738217,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34738603,REC-PUBMED-34738603,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34740490,REC-PUBMED-34740490,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34741012,REC-PUBMED-34741012,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34741740,REC-PUBMED-34741740,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34744710,REC-PUBMED-34744710,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34747514,REC-PUBMED-34747514,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34751053,REC-PUBMED-34751053,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34751325,REC-PUBMED-34751325,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34751387,REC-PUBMED-34751387,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34752572,REC-PUBMED-34752572,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34753670,REC-PUBMED-34753670,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34754932,REC-PUBMED-34754932,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34756593,REC-PUBMED-34756593,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34757214,REC-PUBMED-34757214,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34757635,REC-PUBMED-34757635,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34759208,REC-PUBMED-34759208,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34760289,REC-PUBMED-34760289,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34761480,REC-PUBMED-34761480,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34764202,REC-PUBMED-34764202,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34767564,REC-PUBMED-34767564,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34772494,REC-PUBMED-34772494,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34773381,REC-PUBMED-34773381,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34773920,REC-PUBMED-34773920,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34774236,REC-PUBMED-34774236,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34774244,REC-PUBMED-34774244,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34774245,REC-PUBMED-34774245,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34776943,REC-PUBMED-34776943,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34778390,REC-PUBMED-34778390,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34779140,REC-PUBMED-34779140,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34780886,REC-PUBMED-34780886,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34784597,REC-PUBMED-34784597,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34786338,REC-PUBMED-34786338,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34789364,REC-PUBMED-34789364,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34796718,REC-PUBMED-34796718,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34798098,REC-PUBMED-34798098,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34798896,REC-PUBMED-34798896,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34799357,REC-PUBMED-34799357,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34801919,REC-PUBMED-34801919,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34804464,REC-PUBMED-34804464,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34805320,REC-PUBMED-34805320,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34805602,REC-PUBMED-34805602,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34808105,REC-PUBMED-34808105,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34812585,REC-PUBMED-34812585,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34813003,REC-PUBMED-34813003,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34816705,REC-PUBMED-34816705,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34816745,REC-PUBMED-34816745,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34821203,REC-PUBMED-34821203,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34821510,REC-PUBMED-34821510,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34821558,REC-PUBMED-34821558,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34821695,REC-PUBMED-34821695,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34822108,REC-PUBMED-34822108,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34826377,REC-PUBMED-34826377,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34827108,REC-PUBMED-34827108,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34830548,REC-PUBMED-34830548,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34833415,REC-PUBMED-34833415,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34836241,REC-PUBMED-34836241,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34836355,REC-PUBMED-34836355,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34840836,REC-PUBMED-34840836,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34842406,REC-PUBMED-34842406,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34844241,REC-PUBMED-34844241,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34844473,REC-PUBMED-34844473,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34845116,REC-PUBMED-34845116,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34846629,REC-PUBMED-34846629,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34846783,REC-PUBMED-34846783,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34850288,REC-PUBMED-34850288,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34851259,REC-PUBMED-34851259,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34852380,REC-PUBMED-34852380,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34855786,REC-PUBMED-34855786,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34857082,REC-PUBMED-34857082,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34857184,REC-PUBMED-34857184,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34857493,REC-PUBMED-34857493,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34857666,REC-PUBMED-34857666,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34858904,REC-PUBMED-34858904,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34866519,REC-PUBMED-34866519,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34868895,REC-PUBMED-34868895,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34869639,REC-PUBMED-34869639,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34871048,REC-PUBMED-34871048,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34875702,REC-PUBMED-34875702,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34876044,REC-PUBMED-34876044,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34876979,REC-PUBMED-34876979,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34877446,REC-PUBMED-34877446,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34879226,REC-PUBMED-34879226,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34879420,REC-PUBMED-34879420,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34881309,REC-PUBMED-34881309,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34882113,REC-PUBMED-34882113,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34883097,REC-PUBMED-34883097,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34884228,REC-PUBMED-34884228,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34884375,REC-PUBMED-34884375,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34886795,REC-PUBMED-34886795,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34887945,REC-PUBMED-34887945,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34889434,REC-PUBMED-34889434,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34894638,REC-PUBMED-34894638,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34895253,REC-PUBMED-34895253,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34895441,REC-PUBMED-34895441,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34895750,REC-PUBMED-34895750,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34896347,REC-PUBMED-34896347,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34901800,REC-PUBMED-34901800,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34901803,REC-PUBMED-34901803,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34903821,REC-PUBMED-34903821,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34904182,REC-PUBMED-34904182,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34905910,REC-PUBMED-34905910,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34909886,REC-PUBMED-34909886,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34917209,REC-PUBMED-34917209,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34917658,REC-PUBMED-34917658,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34918480,REC-PUBMED-34918480,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34919038,REC-PUBMED-34919038,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34921974,REC-PUBMED-34921974,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34925568,REC-PUBMED-34925568,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34926017,REC-PUBMED-34926017,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34928322,REC-PUBMED-34928322,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34929422,REC-PUBMED-34929422,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34929687,REC-PUBMED-34929687,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34931708,REC-PUBMED-34931708,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34932197,REC-PUBMED-34932197,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34934453,REC-PUBMED-34934453,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34934804,REC-PUBMED-34934804,,bibliographic_record,PMID exact,needs_human_study_linkage
RPT-PUBMED-34935033,REC-PUBMED-34935033,,bibliographic_record,PMID exact,needs_human_study_linkage
